Date,Open,High,Low,Close
12/31/2018,"5,660.0","5,700.6","5,646.4","5,646.4"
12/28/2018,"5,592.6","5,654.3","5,590.7","5,654.3"
12/27/2018,"5,512.8","5,597.2","5,512.8","5,597.2"
12/24/2018,"5,459.3","5,496.7","5,410.2","5,493.8"
12/21/2018,"5,514.5","5,543.1","5,426.6","5,467.6"
12/20/2018,"5,570.6","5,587.6","5,505.8","5,505.8"
12/19/2018,"5,581.1","5,588.9","5,555.2","5,580.6"
12/18/2018,"5,639.3","5,640.4","5,576.8","5,589.5"
12/17/2018,"5,599.6","5,665.6","5,585.1","5,658.3"
12/14/2018,"5,664.5","5,665.2","5,588.6","5,602.0"
12/13/2018,"5,654.9","5,682.1","5,636.9","5,661.6"
12/12/2018,"5,580.6","5,654.9","5,580.6","5,653.5"
12/11/2018,"5,555.3","5,587.7","5,551.5","5,575.9"
12/10/2018,"5,675.6","5,675.6","5,549.3","5,552.5"
12/07/2018,"5,654.8","5,706.4","5,653.5","5,681.5"
12/06/2018,"5,666.9","5,666.9","5,621.4","5,657.7"
12/05/2018,"5,692.5","5,692.5","5,610.0","5,668.4"
12/04/2018,"5,767.4","5,767.9","5,713.1","5,713.1"
12/03/2018,"5,685.5","5,771.2","5,685.5","5,771.2"
11/30/2018,"5,752.5","5,753.6","5,667.2","5,667.2"
11/29/2018,"5,736.9","5,778.7","5,736.9","5,758.4"
11/28/2018,"5,724.6","5,737.6","5,706.7","5,725.1"
11/27/2018,"5,681.7","5,728.3","5,670.7","5,728.3"
11/26/2018,"5,703.4","5,703.4","5,655.6","5,671.6"
11/23/2018,"5,691.1","5,724.3","5,678.3","5,716.2"
11/22/2018,"5,654.8","5,695.4","5,654.8","5,691.3"
11/21/2018,"5,651.1","5,651.7","5,594.0","5,642.8"
11/20/2018,"5,692.0","5,692.0","5,635.5","5,671.8"
11/19/2018,"5,730.3","5,731.3","5,682.4","5,693.7"
11/16/2018,"5,742.3","5,757.9","5,726.5","5,730.6"
11/15/2018,"5,731.0","5,753.5","5,686.8","5,736.0"
11/14/2018,"5,829.6","5,837.3","5,728.6","5,732.8"
11/13/2018,"5,925.7","5,925.7","5,824.4","5,834.2"
11/12/2018,"5,903.5","5,941.3","5,884.6","5,941.3"
11/09/2018,"5,929.3","5,933.5","5,896.4","5,921.8"
11/08/2018,"5,902.5","5,935.5","5,902.1","5,928.2"
11/07/2018,"5,871.7","5,896.9","5,844.6","5,896.9"
11/06/2018,"5,824.9","5,877.2","5,823.2","5,875.2"
11/05/2018,"5,843.7","5,857.4","5,817.7","5,818.1"
11/02/2018,"5,843.4","5,849.2","5,809.2","5,849.2"
11/01/2018,"5,858.0","5,877.2","5,820.7","5,840.8"
10/31/2018,"5,810.2","5,830.3","5,789.5","5,830.3"
10/30/2018,"5,719.0","5,805.1","5,691.7","5,805.1"
10/29/2018,"5,672.0","5,737.6","5,671.7","5,728.2"
10/26/2018,"5,680.2","5,700.2","5,624.6","5,665.2"
10/25/2018,"5,803.1","5,803.1","5,664.1","5,664.1"
10/24/2018,"5,843.3","5,857.1","5,819.4","5,829.0"
10/23/2018,"5,904.0","5,905.4","5,843.1","5,843.1"
10/22/2018,"5,929.1","5,929.7","5,887.7","5,904.9"
10/19/2018,"5,929.6","5,939.5","5,883.3","5,939.5"
10/18/2018,"5,940.7","5,942.8","5,914.9","5,942.4"
10/17/2018,"5,882.2","5,940.2","5,882.2","5,939.1"
10/16/2018,"5,844.3","5,884.7","5,844.1","5,869.9"
10/15/2018,"5,889.1","5,889.1","5,796.0","5,837.1"
10/12/2018,"5,881.5","5,904.0","5,846.7","5,895.7"
10/11/2018,"6,014.4","6,015.4","5,883.8","5,883.8"
10/10/2018,"6,045.5","6,057.8","6,022.7","6,049.8"
10/09/2018,"6,100.7","6,101.8","6,033.6","6,041.1"
10/08/2018,"6,177.4","6,177.4","6,100.3","6,100.3"
10/05/2018,"6,173.2","6,199.2","6,160.6","6,185.5"
10/04/2018,"6,152.6","6,195.2","6,152.6","6,176.3"
10/03/2018,"6,132.7","6,151.4","6,127.1","6,146.1"
10/02/2018,"6,179.6","6,180.3","6,118.4","6,126.2"
10/01/2018,"6,197.3","6,199.5","6,154.3","6,172.3"
09/28/2018,"6,185.2","6,234.4","6,183.9","6,207.6"
09/27/2018,"6,185.2","6,197.1","6,179.8","6,181.2"
09/26/2018,"6,192.2","6,210.5","6,182.5","6,192.3"
09/25/2018,"6,183.0","6,192.2","6,166.8","6,185.9"
09/24/2018,"6,195.2","6,195.2","6,167.7","6,186.9"
09/21/2018,"6,175.0","6,209.6","6,175.0","6,194.6"
09/20/2018,"6,192.5","6,196.7","6,163.7","6,169.5"
09/19/2018,"6,171.8","6,197.5","6,167.3","6,190.0"
09/18/2018,"6,176.1","6,177.4","6,149.1","6,161.5"
09/17/2018,"6,161.5","6,192.6","6,142.3","6,185.0"
09/14/2018,"6,131.5","6,173.3","6,130.9","6,165.3"
09/13/2018,"6,173.9","6,175.6","6,126.7","6,128.7"
09/12/2018,"6,180.1","6,181.1","6,152.4","6,175.9"
09/11/2018,"6,139.7","6,181.5","6,139.3","6,179.7"
09/10/2018,"6,141.3","6,152.7","6,123.8","6,141.7"
09/07/2018,"6,151.2","6,151.7","6,102.0","6,143.8"
