Date,Open,High,Low,Close
12/29/2006,"5,658.9","5,684.4","5,657.1","5,669.9"
12/28/2006,"5,650.2","5,673.7","5,643.2","5,660.5"
12/27/2006,"5,601.6","5,643.2","5,600.8","5,643.2"
12/22/2006,"5,578.6","5,603.7","5,557.1","5,603.7"
12/21/2006,"5,607.6","5,608.5","5,580.7","5,583.5"
12/20/2006,"5,568.0","5,618.4","5,559.7","5,607.8"
12/19/2006,"5,586.3","5,597.5","5,557.1","5,559.7"
12/18/2006,"5,572.1","5,597.2","5,572.1","5,591.5"
12/15/2006,"5,577.5","5,587.4","5,565.2","5,575.4"
12/14/2006,"5,496.1","5,573.1","5,488.2","5,573.1"
12/13/2006,"5,467.8","5,505.1","5,467.1","5,488.2"
12/12/2006,"5,468.9","5,502.3","5,468.4","5,473.7"
12/11/2006,"5,428.7","5,477.5","5,425.8","5,469.7"
12/08/2006,"5,456.2","5,465.2","5,425.8","5,425.8"
12/07/2006,"5,461.6","5,471.6","5,450.7","5,465.2"
12/06/2006,"5,438.0","5,466.7","5,426.5","5,466.7"
12/05/2006,"5,438.5","5,465.7","5,424.9","5,426.5"
12/04/2006,"5,425.4","5,439.8","5,411.0","5,424.9"
12/01/2006,"5,486.0","5,495.7","5,424.7","5,427.9"
11/30/2006,"5,463.7","5,488.9","5,452.6","5,482.1"
11/29/2006,"5,382.2","5,452.6","5,368.3","5,452.6"
11/28/2006,"5,435.4","5,452.4","5,368.6","5,384.3"
11/27/2006,"5,451.6","5,471.6","5,445.8","5,452.2"
11/24/2006,"5,466.3","5,466.9","5,434.0","5,453.6"
11/23/2006,"5,446.6","5,473.8","5,437.1","5,466.9"
11/22/2006,"5,373.7","5,448.9","5,358.0","5,445.7"
11/21/2006,"5,322.7","5,373.2","5,322.4","5,358.0"
11/20/2006,"5,415.5","5,419.7","5,322.4","5,322.4"
11/17/2006,"5,385.2","5,426.0","5,356.9","5,419.7"
11/16/2006,"5,429.3","5,436.4","5,375.6","5,392.6"
11/15/2006,"5,439.4","5,462.0","5,422.1","5,429.9"
11/14/2006,"5,420.6","5,449.9","5,417.8","5,435.6"
11/13/2006,"5,424.4","5,436.7","5,415.5","5,418.4"
11/10/2006,"5,435.3","5,440.5","5,414.7","5,436.7"
11/09/2006,"5,449.4","5,459.2","5,406.3","5,429.0"
11/08/2006,"5,492.8","5,493.9","5,459.2","5,459.2"
11/07/2006,"5,460.4","5,496.3","5,444.1","5,491.6"
11/06/2006,"5,433.9","5,444.1","5,424.0","5,444.1"
11/03/2006,"5,409.6","5,432.5","5,394.4","5,432.0"
11/02/2006,"5,412.1","5,416.4","5,375.8","5,409.4"
11/01/2006,"5,390.7","5,419.1","5,384.4","5,416.4"
10/31/2006,"5,391.8","5,401.0","5,377.0","5,384.4"
10/30/2006,"5,357.1","5,409.9","5,348.8","5,399.4"
10/27/2006,"5,385.7","5,389.7","5,350.9","5,358.5"
10/26/2006,"5,362.4","5,391.1","5,352.3","5,389.7"
10/25/2006,"5,317.6","5,355.2","5,317.1","5,352.3"
10/24/2006,"5,332.2","5,357.5","5,315.9","5,317.1"
10/23/2006,"5,334.2","5,345.0","5,323.6","5,333.5"
10/20/2006,"5,297.9","5,335.4","5,285.3","5,335.4"
10/19/2006,"5,306.2","5,328.5","5,278.8","5,285.3"
10/18/2006,"5,276.5","5,313.2","5,264.6","5,313.2"
10/17/2006,"5,322.8","5,334.2","5,277.5","5,281.3"
10/16/2006,"5,297.4","5,320.2","5,290.0","5,311.0"
10/13/2006,"5,275.5","5,314.5","5,259.4","5,290.0"
10/12/2006,"5,280.9","5,288.4","5,259.4","5,259.4"
10/11/2006,"5,249.5","5,282.8","5,240.0","5,282.8"
10/10/2006,"5,214.3","5,251.0","5,199.1","5,248.6"
10/09/2006,"5,226.6","5,231.2","5,173.1","5,199.1"
10/06/2006,"5,221.6","5,229.3","5,213.8","5,220.7"
10/05/2006,"5,149.6","5,219.8","5,142.7","5,219.3"
10/04/2006,"5,166.6","5,184.3","5,142.7","5,142.7"
10/03/2006,"5,174.6","5,194.0","5,148.1","5,184.3"
10/02/2006,"5,153.0","5,189.8","5,149.1","5,178.8"
09/29/2006,"5,117.3","5,155.3","5,113.9","5,154.1"
09/28/2006,"5,104.4","5,120.3","5,093.2","5,113.9"
09/27/2006,"4,989.8","5,095.5","4,989.6","5,093.2"
09/26/2006,"4,979.6","5,005.0","4,977.0","4,989.6"
09/25/2006,"4,976.9","4,997.9","4,963.4","4,986.3"
09/22/2006,"4,993.6","4,995.9","4,964.2","4,983.2"
09/21/2006,"4,999.0","5,035.4","4,984.9","4,995.9"
09/20/2006,"5,041.0","5,056.8","4,997.1","4,998.5"
09/19/2006,"5,083.0","5,098.4","5,056.7","5,056.8"
09/18/2006,"5,032.8","5,072.8","5,023.8","5,072.8"
09/15/2006,"5,069.5","5,070.4","5,021.1","5,036.4"
09/14/2006,"5,026.9","5,071.9","5,017.2","5,070.4"
09/13/2006,"4,989.9","5,019.2","4,974.4","5,017.2"
09/12/2006,"5,005.3","5,026.0","4,961.3","4,974.4"
09/11/2006,"5,093.7","5,099.5","5,023.4","5,026.0"
09/08/2006,"5,105.1","5,108.7","5,061.4","5,098.3"
09/07/2006,"5,110.6","5,113.8","5,078.2","5,108.7"
09/06/2006,"5,155.8","5,164.2","5,108.4","5,113.8"
09/05/2006,"5,138.5","5,155.1","5,129.2","5,150.6"
09/04/2006,"5,096.4","5,134.8","5,096.4","5,129.2"
09/01/2006,"5,113.5","5,121.3","5,091.2","5,097.1"
08/31/2006,"5,073.0","5,115.4","5,067.3","5,115.4"
08/30/2006,"5,069.1","5,082.6","5,063.3","5,067.3"
08/29/2006,"5,030.6","5,071.4","5,024.2","5,067.6"
08/28/2006,"5,025.9","5,041.9","5,014.3","5,024.2"
08/25/2006,"4,983.0","5,023.6","4,983.0","5,023.6"
08/24/2006,"5,070.9","5,082.3","4,982.7","4,987.8"
08/23/2006,"5,073.7","5,107.8","5,068.2","5,082.3"
08/22/2006,"5,070.2","5,085.0","5,063.6","5,076.2"
08/21/2006,"5,056.2","5,090.4","5,052.5","5,063.6"
08/18/2006,"5,056.1","5,059.1","5,026.5","5,052.5"
08/17/2006,"4,981.3","5,055.9","4,961.9","5,055.9"
08/16/2006,"4,951.7","4,994.7","4,936.0","4,961.9"
08/15/2006,"4,971.6","4,977.0","4,929.7","4,936.0"
08/14/2006,"4,945.6","4,997.1","4,927.4","4,971.3"
08/11/2006,"4,952.9","4,957.4","4,937.4","4,949.2"
08/10/2006,"4,952.0","4,962.0","4,926.3","4,953.2"
08/09/2006,"5,010.8","5,024.8","4,939.4","4,962.0"
08/08/2006,"4,963.4","5,024.8","4,951.4","5,024.8"
08/07/2006,"4,956.6","4,972.7","4,945.7","4,961.8"
08/04/2006,"4,987.0","4,997.5","4,940.2","4,956.1"
08/03/2006,"4,932.6","4,997.5","4,931.5","4,997.5"
08/02/2006,"4,969.6","4,981.3","4,919.5","4,931.5"
08/01/2006,"4,981.6","5,000.9","4,970.8","4,981.3"
07/31/2006,"4,973.4","5,027.1","4,958.3","4,986.0"
07/28/2006,"5,002.1","5,007.8","4,933.4","4,958.3"
07/27/2006,"4,931.8","5,007.8","4,916.6","5,007.8"
07/26/2006,"5,004.4","5,009.4","4,920.7","4,935.7"
07/25/2006,"4,942.0","5,015.9","4,934.4","4,992.4"
07/24/2006,"4,946.5","4,960.6","4,901.7","4,934.4"
07/21/2006,"4,976.9","4,996.5","4,944.0","4,960.6"
07/20/2006,"4,934.2","4,996.5","4,900.1","4,996.5"
07/19/2006,"4,925.6","4,955.7","4,899.9","4,900.1"
07/18/2006,"4,949.5","4,965.6","4,923.3","4,923.3"
07/17/2006,"4,961.2","4,966.1","4,905.7","4,956.2"
07/14/2006,"5,062.2","5,084.6","4,966.1","4,966.1"
07/13/2006,"5,126.9","5,128.3","5,084.6","5,084.6"
07/12/2006,"5,116.8","5,141.0","5,107.2","5,128.3"
07/11/2006,"5,139.1","5,142.8","5,093.8","5,107.2"
07/10/2006,"5,125.0","5,142.8","5,117.7","5,142.8"
07/07/2006,"5,127.2","5,146.6","5,115.5","5,135.3"
07/06/2006,"5,086.5","5,120.7","5,053.5","5,120.3"
07/05/2006,"5,105.7","5,125.9","5,093.3","5,096.9"
07/04/2006,"5,103.0","5,131.6","5,092.2","5,104.7"
07/03/2006,"5,075.5","5,093.2","5,062.5","5,092.2"
