Date,Open,High,Low,Close
12/31/2020,"6,679.8","6,680.9","6,587.1","6,587.1"
12/30/2020,"6,697.1","6,697.7","6,630.5","6,682.4"
12/29/2020,"6,675.6","6,725.1","6,675.6","6,700.3"
12/24/2020,"6,657.9","6,704.9","6,657.9","6,664.8"
12/23/2020,"6,609.3","6,661.2","6,609.3","6,643.1"
12/22/2020,"6,663.9","6,664.6","6,585.0","6,599.6"
12/21/2020,"6,677.2","6,678.5","6,635.8","6,669.9"
12/18/2020,"6,757.0","6,765.7","6,675.5","6,675.5"
12/17/2020,"6,688.0","6,756.7","6,687.6","6,756.7"
12/16/2020,"6,653.3","6,719.6","6,650.0","6,679.2"
12/15/2020,"6,654.2","6,654.5","6,625.7","6,631.3"
12/14/2020,"6,645.7","6,693.7","6,645.7","6,660.2"
12/11/2020,"6,688.2","6,688.2","6,632.3","6,642.6"
12/10/2020,"6,723.7","6,724.6","6,678.3","6,683.1"
12/09/2020,"6,697.1","6,745.3","6,697.1","6,728.5"
12/08/2020,"6,669.4","6,699.4","6,658.9","6,687.7"
12/07/2020,"6,634.3","6,714.7","6,634.3","6,675.0"
12/04/2020,"6,615.5","6,650.1","6,613.9","6,634.1"
12/03/2020,"6,606.7","6,628.2","6,601.4","6,615.3"
12/02/2020,"6,601.2","6,616.0","6,561.5","6,590.2"
12/01/2020,"6,517.2","6,613.5","6,511.4","6,588.5"
11/30/2020,"6,605.5","6,641.1","6,517.8","6,517.8"
11/27/2020,"6,627.7","6,629.2","6,587.9","6,601.1"
11/26/2020,"6,680.5","6,686.4","6,636.4","6,636.4"
11/25/2020,"6,667.4","6,713.3","6,665.9","6,683.3"
11/24/2020,"6,576.1","6,661.4","6,575.0","6,644.1"
11/23/2020,"6,550.6","6,594.0","6,549.6","6,561.6"
11/20/2020,"6,544.0","6,562.1","6,535.6","6,539.2"
11/19/2020,"6,531.5","6,547.2","6,498.0","6,547.2"
11/18/2020,"6,496.0","6,541.2","6,494.7","6,531.1"
11/17/2020,"6,496.3","6,530.4","6,490.2","6,498.2"
11/16/2020,"6,423.5","6,487.3","6,422.9","6,484.3"
11/13/2020,"6,418.4","6,418.4","6,377.6","6,405.2"
11/12/2020,"6,454.7","6,470.9","6,399.6","6,418.2"
11/11/2020,"6,357.1","6,451.0","6,355.2","6,449.7"
11/10/2020,"6,322.1","6,438.2","6,322.1","6,340.5"
11/09/2020,"6,196.8","6,303.1","6,196.7","6,298.8"
11/06/2020,"6,152.1","6,202.3","6,150.8","6,190.2"
11/05/2020,"6,064.3","6,143.7","6,063.3","6,139.6"
11/04/2020,"6,068.5","6,096.4","5,986.0","6,062.1"
11/03/2020,"5,967.1","6,090.8","5,964.2","6,066.4"
11/02/2020,"5,934.8","5,960.6","5,904.1","5,951.3"
10/30/2020,"5,969.2","5,986.6","5,927.6","5,927.6"
10/29/2020,"6,032.2","6,034.2","5,940.0","5,960.3"
10/28/2020,"6,042.8","6,075.6","6,020.2","6,057.7"
10/27/2020,"6,140.9","6,142.1","6,033.8","6,051.0"
10/26/2020,"6,164.7","6,206.5","6,154.8","6,155.6"
10/23/2020,"6,177.1","6,184.2","6,148.4","6,167.0"
10/22/2020,"6,179.3","6,179.7","6,100.6","6,173.8"
10/21/2020,"6,187.3","6,206.3","6,181.2","6,191.8"
10/20/2020,"6,226.5","6,241.1","6,181.1","6,184.6"
10/19/2020,"6,187.0","6,248.3","6,184.6","6,229.4"
10/16/2020,"6,208.1","6,216.2","6,165.0","6,176.8"
10/15/2020,"6,185.2","6,233.4","6,184.3","6,210.3"
10/14/2020,"6,191.7","6,198.4","6,174.7","6,179.2"
10/13/2020,"6,143.3","6,214.7","6,143.3","6,195.7"
10/12/2020,"6,104.4","6,132.0","6,093.1","6,132.0"
10/09/2020,"6,106.7","6,127.4","6,087.6","6,102.2"
10/08/2020,"6,050.0","6,123.4","6,049.1","6,102.0"
10/07/2020,"5,953.1","6,043.8","5,944.7","6,036.4"
10/06/2020,"5,949.0","5,963.9","5,912.7","5,962.1"
10/05/2020,"5,815.6","5,942.8","5,815.5","5,941.6"
10/02/2020,"5,864.1","5,865.7","5,779.6","5,791.5"
10/01/2020,"5,832.2","5,916.5","5,832.0","5,872.9"
09/30/2020,"5,952.0","5,952.0","5,815.9","5,815.9"
09/29/2020,"5,962.8","5,995.4","5,935.1","5,952.1"
09/28/2020,"5,960.9","5,977.3","5,941.0","5,952.3"
09/25/2020,"5,887.9","5,973.7","5,887.9","5,964.9"
09/24/2020,"5,902.4","5,903.3","5,824.8","5,875.9"
09/23/2020,"5,799.0","5,933.3","5,798.6","5,923.9"
09/22/2020,"5,809.1","5,809.5","5,763.2","5,784.1"
09/21/2020,"5,861.0","5,868.5","5,808.2","5,822.6"
09/18/2020,"5,894.7","5,921.4","5,864.5","5,864.5"
09/17/2020,"5,956.5","5,956.5","5,883.2","5,883.2"
09/16/2020,"5,905.1","5,958.5","5,905.1","5,956.1"
09/15/2020,"5,909.5","5,919.2","5,883.9","5,894.8"
09/14/2020,"5,873.6","5,903.2","5,871.4","5,899.5"
09/11/2020,"5,897.9","5,897.9","5,836.2","5,859.4"
09/10/2020,"5,898.8","5,955.7","5,874.8","5,908.5"
09/09/2020,"5,977.5","5,980.3","5,849.4","5,878.6"
09/08/2020,"5,952.7","6,025.5","5,952.7","6,007.8"
09/07/2020,"5,924.3","5,958.9","5,869.9","5,944.8"
09/04/2020,"6,075.4","6,078.9","5,918.8","5,925.5"
09/03/2020,"6,067.3","6,130.8","6,067.3","6,112.6"
09/02/2020,"5,973.9","6,075.7","5,971.7","6,063.2"
09/01/2020,"6,044.8","6,046.1","5,908.9","5,953.4"
08/31/2020,"6,077.1","6,093.9","6,060.5","6,060.5"
08/28/2020,"6,118.5","6,119.2","6,056.0","6,073.8"
08/27/2020,"6,119.1","6,159.8","6,117.1","6,126.2"
08/26/2020,"6,160.4","6,160.4","6,079.8","6,116.4"
08/25/2020,"6,139.7","6,199.2","6,130.1","6,161.4"
08/24/2020,"6,110.0","6,134.8","6,094.7","6,129.6"
08/21/2020,"6,125.8","6,166.4","6,104.8","6,111.2"
08/20/2020,"6,164.0","6,165.0","6,096.7","6,120.0"
08/19/2020,"6,125.4","6,196.6","6,122.5","6,167.6"
08/18/2020,"6,076.5","6,139.3","6,075.6","6,123.4"
08/17/2020,"6,117.5","6,118.0","6,059.3","6,076.4"
08/14/2020,"6,096.0","6,139.1","6,095.0","6,126.2"
08/13/2020,"6,138.9","6,157.3","6,075.8","6,091.0"
08/12/2020,"6,133.0","6,154.5","6,101.1","6,132.0"
08/11/2020,"6,112.7","6,186.1","6,112.0","6,138.7"
08/10/2020,"6,008.3","6,125.3","6,008.1","6,110.2"
08/07/2020,"6,032.6","6,033.7","5,993.4","6,004.8"
08/06/2020,"6,015.8","6,049.3","6,009.3","6,042.2"
08/05/2020,"6,031.7","6,033.9","5,964.9","6,001.3"
08/04/2020,"5,947.1","6,059.5","5,946.8","6,037.6"
08/03/2020,"5,928.3","5,947.1","5,860.7","5,926.1"
07/31/2020,"6,037.5","6,038.2","5,893.2","5,927.8"
07/30/2020,"6,019.4","6,067.0","6,019.4","6,051.1"
07/29/2020,"6,019.2","6,051.1","6,000.7","6,006.4"
07/28/2020,"6,051.9","6,113.8","6,019.8","6,020.5"
07/27/2020,"6,018.5","6,044.5","6,013.1","6,044.2"
07/24/2020,"6,084.1","6,085.7","6,010.7","6,024.0"
07/23/2020,"6,071.0","6,102.7","6,052.1","6,094.5"
07/22/2020,"6,137.4","6,137.6","6,055.5","6,075.1"
07/21/2020,"6,008.9","6,160.6","6,008.9","6,156.3"
07/20/2020,"6,038.5","6,038.8","5,991.9","6,001.6"
07/17/2020,"6,016.9","6,042.4","5,999.4","6,033.6"
07/16/2020,"6,059.2","6,078.0","5,989.9","6,010.9"
07/15/2020,"5,957.6","6,052.9","5,957.6","6,052.9"
07/14/2020,"5,968.3","5,970.4","5,918.8","5,941.1"
07/13/2020,"5,998.4","6,007.4","5,943.4","5,977.5"
07/10/2020,"5,953.0","5,956.2","5,899.5","5,919.2"
07/09/2020,"5,939.1","5,998.8","5,937.1","5,955.5"
07/08/2020,"6,006.4","6,018.4","5,920.3","5,920.3"
07/07/2020,"6,026.4","6,077.3","6,004.2","6,012.9"
07/06/2020,"6,053.5","6,078.3","6,014.6","6,014.6"
07/03/2020,"6,037.6","6,101.4","6,021.7","6,057.9"
07/02/2020,"5,942.0","6,034.9","5,942.0","6,032.7"
07/01/2020,"5,903.6","5,953.9","5,892.8","5,934.4"
06/30/2020,"5,834.3","5,955.2","5,834.3","5,897.9"
06/29/2020,"5,877.8","5,881.1","5,773.2","5,815.0"
06/26/2020,"5,840.2","5,913.6","5,838.8","5,904.1"
