Date,Open,High,Low,Close
12/30/2011,"4,076.9","4,088.7","4,054.8","4,056.6"
12/29/2011,"4,086.9","4,086.9","4,038.1","4,071.1"
12/28/2011,"4,140.1","4,142.6","4,086.2","4,088.8"
12/23/2011,"4,104.1","4,140.4","4,103.0","4,140.4"
12/22/2011,"4,133.5","4,134.2","4,084.8","4,090.8"
12/21/2011,"4,072.7","4,147.4","4,072.7","4,139.5"
12/20/2011,"4,060.6","4,076.3","4,050.3","4,053.1"
12/19/2011,"4,147.8","4,148.2","4,058.8","4,060.4"
12/16/2011,"4,141.8","4,166.1","4,140.0","4,159.2"
12/15/2011,"4,179.7","4,179.7","4,115.2","4,139.8"
12/14/2011,"4,184.5","4,202.1","4,168.1","4,190.5"
12/13/2011,"4,234.8","4,235.6","4,181.2","4,193.4"
12/12/2011,"4,222.0","4,271.9","4,221.9","4,252.8"
12/09/2011,"4,259.6","4,260.2","4,186.1","4,203.0"
12/08/2011,"4,289.1","4,290.9","4,271.3","4,280.7"
12/07/2011,"4,272.6","4,316.3","4,272.5","4,292.5"
12/06/2011,"4,317.0","4,317.9","4,257.2","4,262.0"
12/05/2011,"4,292.6","4,335.2","4,292.6","4,321.3"
12/02/2011,"4,225.3","4,288.0","4,225.3","4,288.0"
12/01/2011,"4,157.5","4,240.4","4,157.5","4,228.6"
11/30/2011,"4,098.4","4,119.8","4,078.9","4,119.8"
11/29/2011,"4,064.6","4,102.1","4,040.4","4,102.1"
11/28/2011,"3,997.1","4,072.2","3,996.8","4,058.2"
11/25/2011,"4,042.4","4,042.9","3,973.8","3,984.3"
11/24/2011,"4,049.4","4,072.6","4,029.5","4,044.2"
11/23/2011,"4,125.1","4,126.0","4,051.0","4,051.0"
11/22/2011,"4,147.0","4,152.6","4,093.9","4,133.0"
11/21/2011,"4,174.2","4,181.4","4,140.4","4,163.0"
11/18/2011,"4,238.3","4,239.1","4,172.6","4,177.0"
11/17/2011,"4,246.3","4,277.7","4,227.0","4,258.2"
11/16/2011,"4,291.2","4,307.5","4,247.4","4,247.4"
11/15/2011,"4,285.6","4,303.0","4,276.5","4,285.6"
11/14/2011,"4,310.5","4,363.1","4,304.6","4,304.6"
11/11/2011,"4,245.3","4,296.5","4,244.3","4,296.5"
11/10/2011,"4,306.1","4,306.1","4,205.0","4,244.1"
11/09/2011,"4,310.7","4,365.0","4,310.7","4,346.1"
11/08/2011,"4,282.3","4,301.5","4,274.1","4,293.8"
11/07/2011,"4,281.9","4,288.0","4,252.3","4,273.4"
11/04/2011,"4,199.8","4,282.5","4,199.8","4,281.1"
11/03/2011,"4,192.3","4,212.1","4,145.2","4,171.8"
11/02/2011,"4,216.1","4,217.0","4,141.3","4,184.6"
11/01/2011,"4,278.1","4,278.4","4,232.5","4,232.9"
10/31/2011,"4,349.2","4,358.2","4,298.1","4,298.1"
10/28/2011,"4,366.4","4,417.6","4,339.6","4,353.3"
10/27/2011,"4,247.4","4,353.0","4,242.2","4,348.2"
10/26/2011,"4,213.1","4,257.9","4,173.5","4,242.5"
10/25/2011,"4,268.2","4,268.4","4,212.3","4,227.9"
10/24/2011,"4,154.5","4,265.4","4,154.5","4,255.0"
10/21/2011,"4,144.8","4,168.6","4,131.9","4,141.9"
10/20/2011,"4,203.2","4,203.2","4,135.4","4,144.9"
10/19/2011,"4,196.0","4,232.6","4,194.0","4,213.7"
10/18/2011,"4,253.0","4,254.9","4,186.5","4,186.9"
10/17/2011,"4,221.7","4,287.7","4,220.9","4,275.4"
10/14/2011,"4,234.0","4,234.0","4,196.2","4,205.6"
10/13/2011,"4,216.6","4,256.1","4,206.4","4,244.5"
10/12/2011,"4,224.3","4,224.3","4,167.8","4,204.3"
10/11/2011,"4,213.5","4,245.4","4,204.4","4,227.6"
10/10/2011,"4,157.6","4,216.0","4,146.9","4,201.0"
10/07/2011,"4,083.3","4,182.0","4,083.2","4,162.9"
10/06/2011,"3,942.9","4,069.9","3,942.9","4,069.9"
10/05/2011,"3,897.0","3,951.8","3,888.7","3,926.5"
10/04/2011,"3,891.6","3,904.1","3,840.2","3,872.1"
10/03/2011,"3,990.6","3,991.4","3,893.1","3,897.0"
09/30/2011,"4,014.1","4,035.3","3,980.5","4,008.6"
09/29/2011,"4,022.1","4,024.0","3,965.2","4,008.3"
09/28/2011,"4,012.1","4,053.8","4,009.4","4,039.5"
09/27/2011,"3,890.7","4,004.6","3,888.1","4,004.6"
09/26/2011,"3,916.4","3,956.4","3,862.4","3,863.9"
09/23/2011,"3,946.0","3,968.3","3,882.2","3,903.2"
09/22/2011,"4,044.6","4,044.6","3,953.6","3,964.9"
09/21/2011,"4,043.4","4,073.5","4,026.1","4,071.8"
09/20/2011,"4,076.9","4,083.8","4,029.2","4,040.2"
09/19/2011,"4,139.5","4,141.4","4,070.5","4,081.5"
09/16/2011,"4,085.3","4,160.0","4,085.3","4,149.4"
09/15/2011,"4,032.5","4,101.3","4,026.3","4,071.7"
09/14/2011,"4,076.8","4,110.0","3,997.6","4,005.8"
09/13/2011,"4,051.7","4,094.2","4,050.8","4,072.7"
09/12/2011,"4,169.3","4,170.0","4,038.5","4,038.5"
09/09/2011,"4,186.1","4,232.0","4,182.4","4,194.7"
09/08/2011,"4,195.8","4,218.9","4,161.2","4,188.0"
09/07/2011,"4,082.1","4,183.4","4,082.1","4,183.4"
09/06/2011,"4,123.1","4,123.1","4,072.7","4,075.5"
09/05/2011,"4,221.2","4,222.1","4,135.9","4,141.9"
09/02/2011,"4,297.0","4,297.0","4,225.9","4,242.9"
09/01/2011,"4,298.6","4,354.6","4,297.9","4,307.5"
08/31/2011,"4,270.2","4,296.5","4,254.1","4,296.5"
08/30/2011,"4,275.0","4,308.0","4,262.8","4,269.2"
08/29/2011,"4,208.8","4,284.6","4,208.8","4,263.3"
08/26/2011,"4,206.5","4,229.0","4,197.8","4,200.0"
08/25/2011,"4,181.2","4,233.4","4,181.2","4,212.8"
08/24/2011,"4,186.3","4,238.6","4,160.4","4,167.6"
08/23/2011,"4,085.5","4,173.4","4,085.5","4,173.4"
08/22/2011,"4,099.0","4,160.9","4,075.1","4,082.3"
08/19/2011,"4,209.7","4,211.4","4,099.4","4,101.9"
08/18/2011,"4,299.6","4,305.6","4,243.0","4,251.2"
08/17/2011,"4,250.2","4,324.7","4,246.8","4,303.9"
08/16/2011,"4,285.0","4,298.9","4,238.5","4,247.3"
08/15/2011,"4,194.3","4,282.9","4,189.4","4,282.9"
08/12/2011,"4,155.9","4,216.1","4,151.6","4,172.6"
08/11/2011,"4,107.5","4,167.4","4,058.4","4,140.8"
08/10/2011,"4,073.1","4,162.0","4,073.1","4,141.3"
08/09/2011,"3,948.8","4,044.1","3,765.9","4,034.8"
08/08/2011,"4,078.6","4,079.9","3,982.8","3,986.1"
08/05/2011,"4,222.9","4,222.9","4,087.7","4,105.4"
08/04/2011,"4,336.5","4,359.5","4,276.2","4,276.5"
08/03/2011,"4,405.2","4,405.2","4,326.3","4,332.8"
08/02/2011,"4,479.2","4,479.5","4,428.7","4,433.6"
08/01/2011,"4,440.6","4,517.4","4,439.8","4,497.8"
07/29/2011,"4,465.0","4,468.8","4,421.1","4,424.6"
07/28/2011,"4,518.5","4,518.5","4,463.8","4,463.8"
07/27/2011,"4,564.4","4,570.5","4,536.6","4,537.4"
07/26/2011,"4,536.3","4,582.7","4,536.2","4,573.3"
07/25/2011,"4,595.3","4,595.4","4,529.2","4,530.4"
07/22/2011,"4,565.3","4,612.2","4,565.3","4,602.9"
07/21/2011,"4,551.7","4,576.1","4,551.3","4,556.0"
07/20/2011,"4,486.0","4,549.7","4,485.1","4,549.7"
07/19/2011,"4,461.5","4,480.9","4,445.0","4,468.1"
07/18/2011,"4,473.1","4,477.6","4,450.6","4,472.0"
07/15/2011,"4,474.8","4,484.1","4,454.3","4,473.5"
07/14/2011,"4,515.2","4,515.2","4,464.9","4,490.7"
07/13/2011,"4,499.4","4,528.3","4,487.0","4,514.8"
07/12/2011,"4,570.9","4,571.0","4,491.7","4,495.4"
07/11/2011,"4,641.3","4,641.5","4,579.7","4,582.3"
07/08/2011,"4,615.9","4,657.4","4,615.2","4,654.7"
07/07/2011,"4,601.8","4,617.2","4,584.5","4,605.5"
07/06/2011,"4,598.5","4,614.2","4,582.5","4,605.0"
07/05/2011,"4,617.9","4,626.8","4,592.2","4,598.1"
07/04/2011,"4,603.5","4,640.1","4,602.7","4,610.7"
07/01/2011,"4,612.3","4,622.0","4,577.8","4,591.2"
06/30/2011,"4,536.2","4,609.2","4,536.2","4,608.0"
06/29/2011,"4,489.8","4,534.0","4,489.8","4,529.5"
06/28/2011,"4,476.8","4,503.3","4,463.4","4,474.3"
06/27/2011,"4,499.8","4,502.4","4,453.7","4,461.8"
06/24/2011,"4,501.9","4,521.5","4,490.2","4,508.1"
06/23/2011,"4,531.5","4,540.5","4,500.2","4,500.5"
06/22/2011,"4,523.8","4,565.9","4,523.6","4,532.6"
06/21/2011,"4,465.8","4,509.8","4,464.6","4,508.2"
06/20/2011,"4,487.9","4,520.6","4,451.7","4,451.7"
06/17/2011,"4,486.5","4,524.9","4,465.9","4,484.9"
06/16/2011,"4,547.5","4,549.0","4,479.1","4,479.2"
06/15/2011,"4,584.4","4,588.3","4,553.4","4,566.8"
06/14/2011,"4,549.7","4,593.3","4,511.7","4,585.0"
06/10/2011,"4,557.1","4,589.2","4,552.6","4,562.1"
06/09/2011,"4,534.7","4,557.3","4,519.1","4,549.6"
06/08/2011,"4,572.3","4,575.5","4,518.1","4,536.8"
06/07/2011,"4,560.7","4,576.0","4,531.6","4,566.3"
06/06/2011,"4,577.3","4,577.3","4,550.4","4,569.1"
06/03/2011,"4,602.2","4,612.8","4,578.0","4,583.1"
06/02/2011,"4,687.0","4,687.7","4,591.8","4,600.4"
06/01/2011,"4,711.3","4,724.8","4,694.4","4,707.3"
05/31/2011,"4,672.3","4,717.4","4,671.3","4,708.3"
05/30/2011,"4,684.6","4,685.1","4,660.4","4,667.5"
05/27/2011,"4,660.9","4,688.0","4,650.1","4,684.0"
05/26/2011,"4,600.9","4,660.2","4,600.1","4,660.2"
05/25/2011,"4,633.5","4,633.5","4,582.7","4,584.7"
05/24/2011,"4,638.3","4,639.9","4,595.7","4,628.8"
