Date,Open,High,Low,Close
12/31/2015,"5,317.1","5,325.8","5,295.9","5,295.9"
12/30/2015,"5,274.3","5,324.3","5,273.8","5,319.9"
12/29/2015,"5,199.2","5,267.3","5,189.1","5,267.3"
12/24/2015,"5,158.6","5,211.5","5,158.5","5,207.6"
12/23/2015,"5,123.5","5,168.6","5,122.5","5,141.8"
12/22/2015,"5,116.8","5,159.9","5,103.1","5,116.7"
12/21/2015,"5,098.4","5,126.3","5,075.2","5,109.0"
12/18/2015,"5,085.4","5,112.7","5,026.6","5,106.7"
12/17/2015,"5,039.5","5,129.1","5,037.8","5,102.0"
12/16/2015,"4,923.4","5,028.4","4,923.0","5,028.4"
12/15/2015,"4,926.1","4,969.4","4,909.6","4,909.6"
12/14/2015,"5,014.3","5,014.3","4,928.0","4,928.6"
12/11/2015,"5,034.8","5,067.4","5,015.3","5,029.5"
12/10/2015,"5,080.7","5,083.8","4,995.6","5,037.7"
12/09/2015,"5,103.4","5,119.5","5,069.6","5,080.5"
12/08/2015,"5,143.6","5,143.7","5,096.7","5,108.6"
12/07/2015,"5,168.9","5,229.9","5,154.0","5,155.7"
12/04/2015,"5,212.2","5,212.2","5,117.6","5,151.6"
12/03/2015,"5,246.8","5,246.8","5,200.4","5,227.7"
12/02/2015,"5,265.4","5,269.3","5,237.5","5,258.3"
12/01/2015,"5,168.3","5,279.3","5,168.2","5,266.1"
11/30/2015,"5,197.7","5,213.1","5,166.2","5,166.5"
11/27/2015,"5,217.9","5,258.6","5,195.4","5,202.6"
11/26/2015,"5,186.6","5,253.6","5,185.8","5,210.7"
11/25/2015,"5,228.0","5,231.2","5,192.1","5,193.7"
11/24/2015,"5,267.4","5,267.6","5,226.4","5,226.4"
11/23/2015,"5,249.7","5,285.5","5,244.0","5,276.4"
11/20/2015,"5,239.3","5,272.0","5,231.0","5,256.1"
11/19/2015,"5,146.1","5,242.6","5,144.1","5,242.6"
11/18/2015,"5,107.3","5,145.5","5,082.7","5,133.1"
11/17/2015,"5,012.9","5,118.2","5,012.9","5,118.2"
11/16/2015,"5,034.6","5,034.6","4,979.2","5,003.8"
11/13/2015,"5,103.8","5,103.8","5,010.4","5,051.3"
11/12/2015,"5,114.1","5,150.1","5,083.2","5,125.7"
11/11/2015,"5,100.5","5,130.9","5,092.6","5,122.6"
11/10/2015,"5,114.8","5,115.6","5,047.0","5,099.2"
11/09/2015,"5,212.1","5,212.1","5,102.8","5,119.5"
11/06/2015,"5,171.2","5,216.6","5,152.8","5,215.0"
11/05/2015,"5,243.1","5,247.6","5,167.4","5,193.0"
11/04/2015,"5,252.1","5,313.7","5,235.6","5,242.3"
11/03/2015,"5,177.2","5,246.4","5,176.4","5,239.2"
11/02/2015,"5,242.0","5,249.3","5,162.7","5,165.8"
10/30/2015,"5,253.0","5,263.7","5,204.0","5,239.4"
10/29/2015,"5,344.2","5,353.5","5,257.1","5,266.9"
10/28/2015,"5,343.3","5,354.9","5,319.4","5,335.2"
10/27/2015,"5,348.5","5,355.8","5,339.7","5,346.2"
10/26/2015,"5,361.6","5,384.8","5,346.5","5,348.0"
10/23/2015,"5,281.9","5,374.5","5,281.9","5,351.6"
10/22/2015,"5,241.5","5,264.7","5,217.6","5,263.8"
10/21/2015,"5,232.6","5,260.0","5,195.4","5,248.3"
10/20/2015,"5,257.2","5,262.8","5,228.7","5,235.6"
10/19/2015,"5,267.5","5,294.0","5,254.9","5,269.7"
10/16/2015,"5,234.1","5,294.3","5,233.1","5,268.2"
10/15/2015,"5,201.0","5,238.9","5,201.0","5,230.0"
10/14/2015,"5,197.8","5,200.2","5,164.2","5,197.3"
10/13/2015,"5,229.1","5,229.2","5,173.3","5,202.9"
10/12/2015,"5,279.3","5,279.8","5,225.3","5,232.9"
10/09/2015,"5,230.3","5,284.0","5,230.3","5,279.7"
10/08/2015,"5,213.8","5,256.0","5,206.2","5,210.4"
10/07/2015,"5,168.6","5,197.9","5,136.3","5,197.9"
10/06/2015,"5,151.1","5,220.0","5,151.1","5,167.4"
10/05/2015,"5,071.7","5,153.6","5,069.0","5,150.5"
10/02/2015,"5,101.4","5,119.2","5,042.8","5,052.0"
10/01/2015,"5,021.7","5,116.7","5,021.7","5,112.1"
09/30/2015,"4,923.9","5,022.0","4,923.8","5,021.6"
09/29/2015,"5,098.8","5,098.8","4,918.4","4,918.4"
09/28/2015,"5,039.1","5,113.5","5,031.8","5,113.5"
09/25/2015,"5,077.1","5,116.3","5,036.1","5,042.1"
09/24/2015,"5,003.8","5,071.7","5,003.8","5,071.7"
09/23/2015,"5,088.8","5,088.8","4,988.8","4,998.1"
09/22/2015,"5,076.7","5,125.0","5,072.5","5,103.6"
09/21/2015,"5,149.8","5,149.8","5,027.4","5,066.2"
09/18/2015,"5,146.6","5,195.0","5,093.2","5,170.5"
09/17/2015,"5,120.9","5,194.0","5,119.1","5,146.8"
09/16/2015,"5,029.4","5,099.0","5,029.4","5,098.9"
09/15/2015,"5,099.5","5,103.5","5,017.8","5,018.4"
09/14/2015,"5,087.5","5,132.4","5,068.9","5,096.5"
09/11/2015,"5,097.8","5,116.1","5,053.7","5,071.1"
09/10/2015,"5,201.2","5,201.2","5,088.7","5,095.0"
09/09/2015,"5,119.2","5,221.1","5,119.2","5,221.1"
09/08/2015,"5,038.0","5,115.2","5,037.7","5,115.2"
09/07/2015,"5,037.4","5,046.3","4,973.4","5,030.4"
09/04/2015,"5,036.3","5,069.2","4,995.6","5,040.6"
09/03/2015,"5,117.2","5,175.3","5,027.8","5,027.8"
09/02/2015,"5,087.2","5,103.9","5,015.0","5,101.5"
09/01/2015,"5,207.7","5,214.0","5,091.0","5,096.4"
08/31/2015,"5,255.6","5,255.6","5,159.4","5,207.0"
08/28/2015,"5,259.7","5,305.0","5,228.6","5,263.6"
