Date,Open,High,Low,Close
12/30/2016,"5,690.7","5,691.4","5,665.8","5,665.8"
12/29/2016,"5,681.5","5,699.1","5,659.0","5,699.1"
12/28/2016,"5,628.7","5,693.8","5,628.7","5,685.0"
12/23/2016,"5,641.2","5,649.8","5,619.1","5,627.9"
12/22/2016,"5,611.4","5,644.2","5,603.4","5,643.9"
12/21/2016,"5,595.5","5,628.0","5,595.5","5,613.5"
12/20/2016,"5,557.1","5,606.8","5,557.1","5,591.1"
12/19/2016,"5,533.0","5,577.9","5,530.9","5,562.1"
12/16/2016,"5,533.2","5,549.9","5,510.0","5,532.9"
12/15/2016,"5,577.9","5,580.8","5,517.9","5,538.6"
12/14/2016,"5,545.4","5,595.7","5,545.4","5,584.6"
12/13/2016,"5,557.8","5,573.7","5,543.5","5,545.0"
12/12/2016,"5,560.0","5,583.2","5,552.5","5,562.8"
12/09/2016,"5,546.8","5,566.1","5,541.3","5,560.6"
12/08/2016,"5,487.4","5,550.2","5,487.4","5,543.6"
12/07/2016,"5,433.9","5,478.1","5,433.4","5,478.1"
12/06/2016,"5,416.6","5,451.3","5,416.6","5,428.7"
12/05/2016,"5,442.2","5,442.7","5,383.8","5,400.4"
12/02/2016,"5,499.9","5,499.9","5,444.0","5,444.0"
12/01/2016,"5,456.0","5,500.2","5,454.4","5,500.2"
11/30/2016,"5,450.1","5,458.1","5,423.2","5,440.5"
11/29/2016,"5,460.9","5,486.6","5,453.3","5,457.5"
11/28/2016,"5,498.8","5,504.1","5,464.4","5,464.4"
11/25/2016,"5,485.1","5,520.9","5,478.9","5,507.8"
11/24/2016,"5,484.4","5,503.3","5,471.8","5,485.1"
11/23/2016,"5,413.3","5,488.5","5,413.3","5,484.4"
11/22/2016,"5,351.3","5,425.5","5,351.3","5,413.3"
11/21/2016,"5,356.9","5,364.0","5,334.9","5,351.3"
11/18/2016,"5,342.8","5,366.4","5,342.6","5,359.4"
11/17/2016,"5,322.5","5,344.7","5,286.2","5,338.5"
11/16/2016,"5,323.6","5,346.7","5,320.3","5,327.7"
11/15/2016,"5,341.4","5,342.0","5,303.3","5,326.2"
11/14/2016,"5,359.6","5,359.8","5,315.3","5,345.7"
11/11/2016,"5,336.6","5,370.7","5,333.2","5,370.7"
11/10/2016,"5,209.4","5,328.8","5,207.6","5,328.8"
11/09/2016,"5,266.3","5,314.1","5,052.1","5,156.6"
11/08/2016,"5,259.2","5,282.4","5,244.3","5,257.8"
11/07/2016,"5,185.8","5,251.9","5,185.8","5,250.8"
11/04/2016,"5,219.6","5,220.3","5,178.0","5,180.8"
11/03/2016,"5,222.4","5,241.2","5,201.5","5,225.6"
11/02/2016,"5,282.4","5,282.4","5,207.7","5,229.0"
11/01/2016,"5,313.9","5,313.9","5,271.7","5,290.5"
10/31/2016,"5,280.8","5,329.1","5,277.7","5,317.7"
10/28/2016,"5,293.3","5,311.4","5,261.4","5,283.8"
10/27/2016,"5,362.6","5,374.2","5,295.5","5,295.5"
10/26/2016,"5,441.2","5,442.0","5,340.7","5,359.8"
10/25/2016,"5,408.3","5,455.7","5,407.7","5,442.8"
10/24/2016,"5,430.1","5,430.3","5,377.4","5,408.5"
10/21/2016,"5,444.1","5,446.9","5,410.8","5,430.3"
10/20/2016,"5,435.4","5,457.9","5,433.1","5,442.1"
10/19/2016,"5,410.8","5,438.6","5,410.8","5,435.4"
10/18/2016,"5,390.2","5,417.5","5,386.1","5,410.8"
10/17/2016,"5,431.1","5,441.2","5,388.7","5,388.7"
10/14/2016,"5,431.5","5,447.2","5,430.3","5,434.0"
10/13/2016,"5,467.1","5,468.1","5,420.8","5,435.5"
10/12/2016,"5,466.1","5,474.6","5,433.6","5,474.6"
10/11/2016,"5,481.1","5,498.0","5,474.4","5,479.8"
10/10/2016,"5,469.1","5,494.7","5,469.1","5,475.4"
10/07/2016,"5,487.3","5,493.1","5,457.2","5,467.4"
10/06/2016,"5,459.6","5,485.8","5,459.6","5,483.0"
10/05/2016,"5,478.5","5,478.5","5,439.8","5,452.9"
10/04/2016,"5,477.0","5,484.0","5,448.3","5,484.0"
10/03/2016,"5,441.8","5,492.1","5,441.7","5,478.5"
09/30/2016,"5,465.4","5,465.6","5,417.7","5,435.9"
09/29/2016,"5,427.7","5,473.3","5,426.2","5,471.3"
09/28/2016,"5,406.4","5,435.0","5,399.1","5,412.4"
09/27/2016,"5,421.3","5,421.7","5,372.3","5,405.9"
09/26/2016,"5,427.7","5,436.1","5,407.6","5,431.4"
09/23/2016,"5,376.0","5,434.3","5,373.9","5,431.3"
09/22/2016,"5,347.4","5,391.9","5,347.4","5,374.5"
09/21/2016,"5,306.4","5,345.5","5,303.1","5,339.6"
09/20/2016,"5,296.9","5,307.6","5,276.3","5,303.6"
09/19/2016,"5,298.0","5,301.2","5,273.0","5,294.8"
09/16/2016,"5,247.8","5,306.1","5,245.3","5,296.7"
09/15/2016,"5,224.0","5,242.5","5,204.0","5,239.9"
09/14/2016,"5,204.1","5,230.6","5,192.2","5,227.7"
09/13/2016,"5,233.9","5,276.1","5,207.8","5,207.8"
09/12/2016,"5,317.0","5,317.0","5,215.0","5,219.6"
09/09/2016,"5,384.0","5,384.0","5,332.4","5,339.2"
09/08/2016,"5,414.8","5,414.8","5,358.0","5,385.8"
09/07/2016,"5,414.2","5,440.2","5,410.6","5,424.2"
09/06/2016,"5,427.9","5,430.3","5,404.4","5,413.6"
09/05/2016,"5,382.8","5,431.1","5,382.8","5,429.6"
09/02/2016,"5,416.9","5,418.9","5,361.7","5,372.8"
09/01/2016,"5,422.7","5,429.9","5,405.7","5,415.6"
08/31/2016,"5,476.1","5,476.1","5,412.6","5,433.0"
08/30/2016,"5,477.2","5,504.0","5,474.9","5,478.3"
08/29/2016,"5,516.7","5,516.7","5,452.3","5,469.2"
08/26/2016,"5,543.0","5,544.4","5,513.7","5,515.5"
08/25/2016,"5,557.1","5,562.4","5,535.4","5,541.9"
08/24/2016,"5,558.8","5,569.1","5,552.5","5,561.7"
08/23/2016,"5,515.7","5,574.0","5,515.3","5,553.8"
08/22/2016,"5,523.3","5,537.4","5,508.7","5,515.1"
08/19/2016,"5,512.7","5,533.1","5,504.5","5,526.7"
