Date,Open,High,Low,Close
12/29/2017,"6,090.0","6,091.6","6,051.6","6,065.1"
12/28/2017,"6,073.1","6,088.1","6,063.2","6,088.1"
12/27/2017,"6,072.2","6,092.8","6,069.0","6,069.9"
12/22/2017,"6,067.1","6,087.2","6,065.6","6,069.7"
12/21/2017,"6,079.2","6,082.0","6,054.8","6,060.4"
12/20/2017,"6,071.8","6,083.3","6,057.0","6,075.6"
12/19/2017,"6,038.9","6,080.6","6,038.9","6,071.8"
12/18/2017,"5,997.0","6,040.9","5,997.0","6,038.9"
12/15/2017,"6,010.9","6,010.9","5,989.8","5,997.0"
12/14/2017,"6,027.2","6,043.4","6,011.3","6,011.3"
12/13/2017,"6,013.7","6,027.2","6,003.1","6,021.8"
12/12/2017,"6,005.4","6,015.8","5,999.0","6,013.2"
12/11/2017,"5,999.9","6,015.0","5,990.0","5,998.3"
12/08/2017,"5,979.6","6,012.0","5,979.6","5,994.4"
12/07/2017,"5,946.4","5,987.2","5,944.3","5,977.7"
12/06/2017,"5,964.6","5,964.6","5,938.7","5,945.7"
12/05/2017,"5,977.9","5,985.6","5,948.7","5,971.8"
12/04/2017,"5,993.3","6,000.5","5,979.0","5,985.6"
12/01/2017,"5,976.7","6,011.4","5,975.8","5,989.8"
11/30/2017,"6,003.8","6,003.8","5,949.2","5,969.9"
11/29/2017,"5,993.6","6,031.4","5,993.6","6,011.1"
11/28/2017,"5,984.6","6,004.3","5,976.3","5,984.3"
11/27/2017,"5,982.4","6,009.0","5,978.1","5,988.8"
11/24/2017,"5,986.3","5,986.3","5,951.4","5,982.6"
11/23/2017,"5,990.5","5,991.1","5,971.0","5,986.2"
11/22/2017,"5,971.7","5,998.1","5,971.6","5,986.4"
11/21/2017,"5,949.5","5,969.1","5,945.2","5,963.5"
11/20/2017,"5,951.6","5,954.1","5,922.6","5,945.7"
11/17/2017,"5,949.4","5,978.7","5,949.3","5,957.3"
11/16/2017,"5,928.5","5,953.6","5,916.1","5,943.5"
11/15/2017,"5,958.2","5,958.8","5,934.2","5,934.2"
11/14/2017,"6,012.7","6,013.1","5,957.1","5,968.7"
11/13/2017,"6,019.4","6,028.3","6,010.7","6,021.8"
11/10/2017,"6,038.5","6,038.5","6,020.7","6,029.4"
11/09/2017,"6,021.1","6,052.1","6,018.4","6,049.4"
11/08/2017,"6,005.7","6,022.8","5,996.2","6,016.3"
11/07/2017,"5,964.2","6,017.4","5,964.2","6,014.3"
11/06/2017,"5,957.6","5,966.3","5,945.7","5,953.8"
11/03/2017,"5,937.5","5,968.2","5,937.1","5,959.9"
11/02/2017,"5,944.9","5,961.5","5,929.1","5,931.7"
11/01/2017,"5,912.9","5,952.4","5,912.7","5,937.8"
10/31/2017,"5,918.7","5,934.5","5,908.3","5,909.0"
10/30/2017,"5,903.6","5,927.7","5,903.6","5,919.1"
