Date,Open,High,Low,Close
04/22/2022,"7,546.2","7,546.2","7,455.0","7,473.3"
04/21/2022,"7,563.0","7,604.7","7,560.6","7,592.8"
04/20/2022,"7,564.1","7,624.8","7,564.1","7,569.2"
04/19/2022,"7,523.5","7,584.9","7,523.5","7,565.2"
04/14/2022,"7,489.4","7,529.2","7,485.6","7,523.4"
04/13/2022,"7,461.5","7,489.0","7,459.9","7,479.0"
04/12/2022,"7,474.6","7,484.0","7,430.8","7,454.0"
04/11/2022,"7,488.7","7,524.9","7,471.3","7,485.2"
04/08/2022,"7,456.2","7,492.3","7,453.8","7,478.0"
04/07/2022,"7,482.3","7,482.3","7,437.6","7,442.8"
04/06/2022,"7,504.0","7,504.0","7,437.5","7,490.1"
04/05/2022,"7,509.3","7,573.4","7,509.3","7,527.9"
04/04/2022,"7,508.0","7,536.8","7,508.0","7,513.7"
04/01/2022,"7,509.7","7,514.0","7,476.7","7,493.8"
03/31/2022,"7,549.4","7,556.6","7,499.6","7,499.6"
03/30/2022,"7,468.3","7,533.1","7,468.3","7,514.5"
03/29/2022,"7,409.9","7,480.9","7,409.9","7,464.3"
03/28/2022,"7,417.8","7,446.7","7,412.4","7,412.4"
03/25/2022,"7,398.7","7,431.3","7,394.1","7,406.2"
03/24/2022,"7,377.5","7,399.4","7,356.2","7,387.1"
03/23/2022,"7,330.0","7,386.9","7,329.8","7,377.9"
03/22/2022,"7,313.4","7,377.3","7,312.1","7,341.1"
03/21/2022,"7,303.1","7,350.4","7,278.5","7,278.5"
03/18/2022,"7,260.0","7,294.4","7,245.9","7,294.4"
03/17/2022,"7,204.5","7,296.8","7,203.9","7,250.8"
03/16/2022,"7,100.5","7,180.2","7,100.3","7,175.2"
03/15/2022,"7,121.1","7,121.1","7,080.7","7,097.4"
03/14/2022,"7,069.8","7,149.4","7,069.8","7,149.4"
03/11/2022,"7,137.9","7,151.4","7,051.2","7,063.6"
03/10/2022,"7,039.7","7,161.0","7,039.7","7,130.8"
03/09/2022,"6,969.8","7,072.0","6,968.9","7,053.0"
03/08/2022,"7,027.5","7,053.5","6,980.3","6,980.3"
03/07/2022,"7,117.9","7,133.7","7,010.5","7,038.6"
03/04/2022,"7,147.5","7,147.5","7,025.2","7,110.8"
03/03/2022,"7,152.3","7,198.1","7,151.4","7,151.4"
03/02/2022,"7,098.7","7,121.5","7,041.9","7,116.7"
03/01/2022,"7,061.0","7,159.9","7,059.6","7,096.5"
02/28/2022,"7,022.2","7,049.6","6,979.4","7,049.1"
02/25/2022,"7,000.1","7,045.6","6,974.9","6,997.8"
02/24/2022,"7,152.9","7,152.9","6,959.3","6,990.6"
02/23/2022,"7,159.4","7,205.7","7,145.4","7,205.7"
02/22/2022,"7,219.8","7,222.8","7,108.8","7,161.3"
02/21/2022,"7,220.4","7,248.8","7,156.3","7,233.6"
02/18/2022,"7,278.2","7,278.6","7,201.9","7,221.7"
02/17/2022,"7,295.7","7,356.8","7,282.3","7,296.2"
02/16/2022,"7,201.2","7,284.9","7,201.0","7,284.9"
02/15/2022,"7,251.4","7,251.4","7,198.0","7,206.9"
02/14/2022,"7,201.3","7,263.6","7,181.7","7,243.9"
02/11/2022,"7,293.7","7,294.4","7,191.8","7,217.3"
02/10/2022,"7,261.8","7,336.6","7,260.8","7,288.5"
02/09/2022,"7,187.7","7,268.3","7,183.0","7,268.3"
02/08/2022,"7,120.4","7,203.0","7,116.4","7,186.7"
02/07/2022,"7,113.8","7,128.3","7,046.5","7,110.8"
02/04/2022,"7,058.5","7,120.2","7,045.9","7,120.2"
02/03/2022,"7,095.1","7,095.1","7,045.8","7,078.0"
02/02/2022,"7,031.2","7,107.2","7,022.9","7,087.7"
02/01/2022,"6,958.3","7,043.6","6,945.7","7,006.0"
01/31/2022,"6,967.9","7,004.4","6,932.7","6,971.6"
01/28/2022,"6,865.4","7,000.0","6,837.9","6,988.1"
01/27/2022,"6,971.1","7,042.8","6,758.2","6,838.3"
01/25/2022,"7,129.9","7,129.9","6,920.7","6,961.6"
01/24/2022,"7,173.7","7,173.7","7,086.8","7,139.5"
01/21/2022,"7,320.6","7,320.7","7,153.3","7,175.8"
01/20/2022,"7,333.8","7,354.6","7,298.5","7,342.4"
01/19/2022,"7,398.7","7,398.7","7,325.7","7,332.5"
01/18/2022,"7,424.4","7,445.1","7,398.2","7,408.8"
01/17/2022,"7,395.2","7,429.3","7,385.8","7,417.3"
01/14/2022,"7,457.3","7,458.5","7,386.8","7,393.9"
01/13/2022,"7,449.7","7,487.3","7,448.9","7,474.4"
01/12/2022,"7,403.7","7,467.5","7,403.7","7,438.9"
01/11/2022,"7,439.3","7,440.7","7,376.8","7,390.1"
01/10/2022,"7,460.2","7,460.2","7,409.9","7,447.1"
01/07/2022,"7,377.1","7,484.6","7,376.8","7,453.3"
01/06/2022,"7,550.5","7,551.4","7,340.4","7,358.3"
01/05/2022,"7,591.4","7,620.2","7,563.4","7,565.8"
01/04/2022,"7,456.2","7,594.7","7,456.1","7,589.8"
